OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0003075	fitOU1	0.305146076646153	0.551757585190063	0.368024466235865	-0.0911242987664534	0.000529230027027935	ovipar	12	11
OG0003076	fitOUMV	0.389799742913673	0.293457318907183	-0.234368973045611	-0.142984550131464	0.00808648467941733	ovipar	10	9
OG0003077	fitBMS	0.282513807839552	0.712343506889559	-0.275466099807555	-0.0208504459016819	0.00388521095737528	ovipar	17	10
OG0003078	fitOU1	0.316774541879948	0.496350495811082	-0.135585838235083	-0.0618640243079795	0.00109524581823986	ovipar	16	10
OG0003083	fitBMS	0.358911802112732	0.359448461897302	-0.411095365323235	-0.081846271917535	0.00225029286761554	ovipar	15	15
OG0003084	fitOUMV	0.383926899223643	0.304547942314781	-0.332947769162428	0.0750359929956205	0.00400802333136939	ovipar	12	13
OG0003085	fitBMS	0.299818635983211	0.581586585725146	-0.289121156505399	0.0609310348766672	0.00262149285297191	ovipar	15	11
OG0003086	fitOU1	0.322096718685312	0.474406243659525	-0.0321163607723171	0.2332349020566	0.00631457546438598	ovipar	12	9
OG0003087	fitBMS	0.292205844577417	0.6310716089468	-0.375394037669507	-0.170643942137205	0.0030764267713797	ovipar	10	8
OG0003088	fitOU1	0.338365682888478	0.41697386674117	-0.311339761382211	-0.0619314911014407	0.00207366519998245	ovipar	14	14
OG0003091	fitOU1	0.369414934989784	0.334721381335336	0.207358174327821	-0.0532691347782202	0.00219251236623577	ovipar	16	5
OG0003092	fitOU1	0.375340404734201	0.321889653169873	-0.456622506395068	-0.00288694017717494	0.00215725162625017	ovipar	16	17
OG0003093	fitOUMV	0.510115796993699	0.149148555163895	-1.07891097220832	0.573421379877413	0.00847781800615573	ovipar	12	11
OG0003096	fitOU1	0.289305822609735	0.652723049207209	-0.225226344072674	-0.0446516732629316	0.00222154704270269	ovipar	17	12
OG0003097	fitBMS	0.451931906533852	0.203893454528733	-0.838556741078313	-0.218611905080875	0.00708905898639912	ovipar	14	15
OG0003098	fitOU1	0.218353817209586	1	-0.177648748081275	-0.113479035295748	0.00760108752221461	ovipar	14	8
OG0003100	fitOU1	0.31041678288632	0.525206674785793	0.0567841872349205	-0.0770116319380608	0.00642409760168784	ovipar	16	13
OG0003101	fitOU1	0.300550440070984	0.577285379005092	-0.556246769557329	-0.142723604477595	0.00303629940546654	ovipar	14	12
