OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0005313	fitBMS	0.326458380663896	0.457703256531731	-0.411456346761737	-0.0416555528487758	0.00490215824674904	ovipar	19	20
OG0005316	fitOU1	0.289298138362428	0.652782943928481	-0.592370813206289	-0.148132101095081	0.00226079376775832	ovipar	19	21
OG0005317	fitOUMV	0.271286537218525	0.877420469161326	-1.060337743401	0.0762923230494102	0.00163984830182744	ovipar	19	22
OG0005318	fitOU1	0.336071540381487	0.424327314866607	0.465013105383359	-0.247261139813381	0.00274808276593632	ovipar	18	18
OG0005319	fitOUM	0.267589921303429	1	-0.702686103583821	-0.114587246388735	0.00236242598072132	ovipar	20	22
OG0005320	fitOU1	0.362695740989747	0.350227071355054	-2.15978901237879	0.537509013736374	0.00705350288953894	ovipar	19	22
OG0005322	fitOU1	0.295732792554484	0.606979427419598	-1.19249780853826	0.0925663446010762	0.00689739100571059	ovipar	18	20
OG0005323	fitBM1	0.220364012406777	1	-2.08008670834863	0.22085862804929	0.0105791283043424	ovipar	19	21
OG0005325	fitOU1	0.31813735901772	0.490554405097241	0.1449813321534	-0.113398197889325	0.00117854003852767	ovipar	18	22
OG0005326	fitBMS	0.302767215360096	0.564665752975803	-2.50933186885799	0.360989104017589	0.00759874538570198	ovipar	18	22
OG0005327	fitOU1	0.323210928858597	0.470036164846137	-0.296972064501553	-0.1319802148444	0.00298898328375433	ovipar	18	20
OG0005328	fitOU1	0.271154643156042	0.880881871290724	0.211702091184473	-0.112053663546251	0.00288252242897371	ovipar	18	23
OG0005329	fitBM1	0.310184944293425	0.526320567142445	0.1296658963688	-0.225873787184037	0.00289487080111224	ovipar	19	22
OG0005332	fitOU1	0.382830264740207	0.306685688709997	-0.702781712936282	0.0989395561471408	0.0029547318757803	ovipar	17	19
OG0005339	fitBM1	0.271482011611703	0.872470345909253	0.0346510150667194	-0.00788337684492146	0.00415703495189563	ovipar	17	21
OG0005379	fitOU1	0.26346106622636	1	-1.62187090248889	-0.0195489302501012	0.00349581983961229	ovipar	13	21
OG0005380	fitOUM	0.289916751096915	0.648006098379288	-0.464968488347325	-0.327713686601289	0.00230200227779364	ovipar	14	21
OG0005383	fitOU1	0.396884599468292	0.280828930498016	-0.91961798540496	0.281901189351836	0.00439191927783331	ovipar	18	18
OG0005386	fitOUM	0.364779119864579	0.345304345509053	0.0640817235504563	-0.155749081524638	0.00176469064064612	ovipar	19	21
OG0005387	fitBMS	0.327848131321251	0.452600029634134	-0.176681426694946	-0.00583727339785872	0.00244603372672994	ovipar	20	20
OG0005388	fitOU1	0.345450480726611	0.395552759158978	-0.505317624051876	0.0443028235558708	0.00266130004256583	ovipar	20	20
OG0005390	fitOU1	0.266968987999521	1	-2.02832363014363	0.250955293067495	0.00671729231295474	ovipar	18	20
OG0005392	fitOUMV	0.318311138280336	0.489824404659115	0.442332356578498	-0.24299600811519	0.00158529884732064	ovipar	16	15
OG0005398	fitOU1	0.281609619166032	0.721544862668032	-1.46523268823787	0.0572804495304382	0.000876512502938766	ovipar	17	21
OG0005404	fitBMS	0.190161432348623	1	-2.16443196910727	0.168377271898176	0.013022021222861	ovipar	14	9
OG0005406	fitBM1	0.364779886088225	0.345302554537274	-1.73158941749485	0.1122316523753	0.00640979444407166	ovipar	20	22
OG0005411	fitOU1	0.396100255699441	0.28218878548191	-1.44678064690275	0.186696420435034	0.00374083950806995	ovipar	18	22
OG0005416	fitOUMA	0.337954210217197	0.418276924515069	-2.03099442557313	0.0767346777962995	0.00825614929734102	ovipar	18	22
OG0005417	fitBMS	0.362688971128906	0.350243242459422	-0.3565817224483	0.00194572656820047	0.0019908863420292	ovipar	18	19
OG0005418	fitOU1	0.313768035689015	0.509605762193092	-0.619651456588415	-0.0142273048421094	0.00204364998666029	ovipar	19	21
OG0005419	fitOU1	0.319534952455663	0.484740104436801	-0.797949152033523	-0.0589239309779255	0.00446109997083901	ovipar	14	23
OG0005421	fitBMS	0.621515355796458	0.0836783008414063	1.22296911579641	-0.510613041715639	0.00563341729462331	ovipar	18	21
OG0005423	fitOUMV	0.55871398962058	0.115898563012122	-3.08286311217741	0.581993595562075	0.00924018082207183	ovipar	15	21
OG0005425	fitOU1	0.343716685668932	0.400624749192685	-0.789920571929381	0.0491648428335359	0.00342993798240458	ovipar	13	22
OG0005427	fitOUM	0.366659743508956	0.340950801719306	0.63920442721161	-0.221682337154232	0.00684334738801756	ovipar	20	20
OG0005429	fitOU1	0.31035098092669	0.525522353540741	-0.55687025434045	-0.0461879672112577	0.00138030916280497	ovipar	18	18
OG0005430	fitBMS	0.333158660172952	0.433985685893731	0.424971024562805	-0.179101042938423	0.00530121389212018	ovipar	17	22
OG0005432	fitBM1	0.16468827848974	1	-2.11255799565781	0.0785226258249903	0.00481656758974024	ovipar	16	22
OG0005435	fitOU1	0.387799586685324	0.297168435388315	-0.358000841347435	-0.0319363630512568	0.00254179251991221	ovipar	19	21
OG0005437	fitBMS	0.270043081098904	0.91574727124604	-1.4582694147994	0.0182613287247973	0.000851164278905169	ovipar	15	19
OG0005442	fitBM1	0.128010192856931	1	-2.7576858109574	0.124892095404307	0.00631040078625756	ovipar	13	22
OG0005446	fitBM1	0.278123766048384	0.761116581043526	0.244673052301717	-0.00342500691772605	0.0019320771663377	ovipar	17	22
OG0005447	fitBMS	0.263356154895318	1	-0.917274811670931	-0.0178772019600521	0.00235611211552489	ovipar	14	23
OG0005449	fitBMS	0.299615544759356	0.582792736810442	-0.944725154011629	-0.0924030888528964	0.00321279172704178	ovipar	15	21
OG0005451	fitBMS	0.311861829720007	0.518366998188954	-0.446968530462919	-0.0649582831108181	0.00246777760228034	ovipar	15	19
OG0005452	fitBM1	0.247114907971581	1	-0.758268267745937	0.00608540952263278	0.00336589233297208	ovipar	16	22
OG0005453	fitOUMA	0.0525517824443521	1	-4.8019458448874	1.09303169031405	0.00685489256963	ovipar	19	22
OG0005455	fitBM1	0.306873521480807	0.542761054031902	-1.81661744677778	0.307020893844198	0.00466558795158046	ovipar	19	21
OG0005456	fitBMS	0.452126876382965	0.203673067209781	-0.547895058463002	0.154862613858898	0.006297873149623	ovipar	18	21
OG0005461	fitBMS	0.293328927664395	0.623154636423963	-0.0729425711578751	-0.235768195452525	0.00617779831738318	ovipar	10	21
OG0005463	fitOUM	0.31127838894481	0.521107393521875	1.12525005536491	-0.410707382754363	0.00510068841329438	ovipar	19	20
OG0005465	fitBMS	0.357335779285727	0.363400641425597	-0.887756528058823	0.11790074096451	0.00388703602961728	ovipar	20	21
OG0005466	fitBMS	0.232781777747692	1	-1.97195713076517	0.223574068772643	0.00478791603809373	ovipar	17	21
OG0005468	fitBM1	0.31188908150201	0.518239685856878	-2.26103282542661	0.469437150316886	0.010096703755854	ovipar	17	20
OG0005470	fitOUMV	0.268662787883455	1	-2.34603995648887	0.18892887732498	0.00755574671331486	ovipar	14	21
OG0005472	fitOU1	0.235487158247365	1	-1.57405913814945	0.0676278449981333	0.00250807733862154	ovipar	19	22
OG0005474	fitOU1	0.423177831961644	0.24001311015206	-0.569536881409587	0.0823148141054158	0.00325669406829489	ovipar	16	21
OG0005476	fitOU1	0.32144105868767	0.477012472299892	-0.484565126209918	0.0360278995194413	0.0012180635390453	ovipar	20	21
OG0005477	fitOU1	0.331200631698611	0.440691777283477	-0.59346178171918	-0.00256592453557474	0.00148929422841588	ovipar	18	21
OG0005484	fitOU1	0.244628543708664	1	-1.07047395633974	-0.0798029847404371	0.00354412846152561	ovipar	16	20
OG0005486	fitOU1	0.309248400330127	0.530868338840019	0.207917285174205	-0.17082536808904	0.00350219461372857	ovipar	19	19
OG0005490	fitOU1	0.357941335678049	0.361874120560367	-0.173954133091123	-0.0722514776469051	0.00162617582234943	ovipar	18	22
OG0005492	fitOUM	0.305888561137261	0.547853469408673	-0.747374096875702	-0.0796071155835156	0.00416718296629621	ovipar	18	23
OG0005494	fitOU1	0.297149437467428	0.597895451862307	-0.184060850152879	-0.0714569243413096	0.00264153069504636	ovipar	19	21
OG0005495	fitOUM	0.297661409792629	0.594688215120067	-1.84834289540919	0.0962603862330415	0.00186341761882698	ovipar	18	21
OG0005497	fitBMS	0.324718581840864	0.464237462255156	-1.442083499582	0.10566163716018	0.00592275030280228	ovipar	11	12
OG0005503	fitOU1	0.343011011597399	0.402719662330793	-0.690478423775979	0.0712581713795818	0.00165611672037756	ovipar	19	21
OG0005505	fitBMS	0.200050279258732	1	-1.82877418725137	0.158184453467419	0.0104650736491059	ovipar	18	21
OG0005506	fitOU1	0.282733417481597	0.710163413691184	0.617836069343161	-0.244724206557002	0.00222476267043505	ovipar	18	19
OG0005507	fitBM1	0.287064991835352	0.670826591123708	-1.55406339241655	-0.297850108648833	0.00156339087362034	ovipar	14	22
OG0005508	fitOU1	0.755035001905118	0.0392203534443119	0.845895467735812	-0.570760812028629	0.0106194410918572	ovipar	15	22
OG0005510	fitOUM	0.246616725017673	1	-0.972450368340247	0.0217940658503611	0.00530070816137842	ovipar	19	21
OG0005513	fitOU1	0.386929830326774	0.298803187089218	0.907008190852817	-0.209823015920039	0.0025858735193988	ovipar	19	22
OG0005514	fitOU1	0.279878011942803	0.740296263505599	-1.20201094383693	-0.01628470715803	0.00201298484759646	ovipar	16	22
OG0005515	fitOUMV	0.295319949553415	0.609687017886807	-0.00413270201215236	-0.0192651409487974	0.00252596456250934	ovipar	16	22
OG0005518	fitOU1	0.283062001022931	0.70693944810861	0.281284644363927	-0.370966958635315	0.00524751781323678	ovipar	14	20
OG0005520	fitOUMV	0.462501621792586	0.19236009854486	1.81684287235111	-0.491800746024314	0.00429987083899663	ovipar	17	22
OG0005521	fitBMS	0.752434001173035	0.0398731968131177	-2.9715017788526	0.882576026537503	0.0130614164277064	ovipar	14	7
