OG	Model	aic.weight	Tree_size	Mean_trait	Perm_test
OG0000176	fitOUMA	0.499822709732859	35	0.531841422506625	0.00398406374504612
OG0000177	fitOUMV	0.86423568682266	41	-4.83364074738432	0.00796812749006592
OG0000180	fitOUM	0.521179067347316	28	-1.95357435349837	0.0239043824701451
OG0000181	fitWhite	0.393095912666999	31	-4.0576707319171	0.549800796812761
OG0000182	fitOUMV	0.353363713363858	33	-0.473798323976583	0.0199203187251253
OG0000183	fitWhite	0.517225088997217	33	-1.58326619572887	0.545816733067741
OG0000184	fitBMS	0.797049800487396	30	-0.886550206649024	0.00398406374504612
OG0000185	fitOU1	0.327124154704676	31	0.198152131047779	0.0637450199203433
OG0000187	fitOU1	0.575174943863103	38	-0.195469807773545	0.00398406374504612
OG0000188	fitOUMVA	1	15	-0.853112161599763	0.0199203187251253
OG0000189	fitWhite	0.579320652001853	35	-3.19327929512166	0.529880478087662
OG0000190	fitWhite	0.683862917537064	22	-1.72051598748849	0.549800796812761
OG0000192	fitBMS	0.512454334352542	37	-0.252225777909215	0.00398406374504612
OG0000193	fitWhite	0.703500256577849	24	-2.24304144448853	0.553784860557781
OG0000194	fitOUMVA	0.99999999999999	21	-2.72387829214318	0.0318725099601848
OG0000195	fitWhite	0.764148543866406	22	-0.797416564156284	0.537848605577701
OG0000196	fitWhite	0.637513272162806	25	-0.953995145643818	0.553784860557781
OG0000197	fitWhite	0.615893345747944	32	-0.581330240314143	0.525896414342642
OG0000198	fitOUMV	0.997181788821598	22	-2.21922355107285	0.231075697211176
OG0000200	fitOU1	0.36926799695716	19	-2.88520690706165	0.0597609561753235
OG0000201	fitOUM	0.634244303390536	34	0.811965569384728	0.00398406374504612
OG0000202	fitOUM	0.615517658207869	38	-0.365351880857632	0.00398406374504612
OG0000203	fitOUMV	0.326845698164211	31	-5.04249066151475	0.00796812749006592
OG0000205	fitWhite	0.518280849612735	36	0.127233414810997	0.509960159362563
OG0000206	fitWhite	0.668894313090825	34	-0.280730366527	0.533864541832682
OG0000207	fitBM1	0.329517763054214	15	-2.43153084665027	0.0318725099601848
OG0000209	fitBMS	0.675844131064358	33	-1.42042073271155	0.00398406374504612
OG0000210	fitOUMV	0.366813514483798	35	0.665131266536765	0.00796812749006592
OG0000211	fitOU1	0.709425431750572	32	-0.491587537460228	0.00398406374504612
OG0000212	fitOUMV	0.452617009319873	41	-0.807334449881702	0.0637450199203433
OG0000213	fitBMS	0.458013152901509	26	-0.327291876875569	0.00398406374504612
OG0000214	fitOUMV	0.998828349937009	28	-1.92076754312307	0.0517928286852839
OG0000215	fitWhite	0.559924434911672	36	-0.219118891100749	0.549800796812761
OG0000216	fitBMS	0.795884894565117	35	-5.49548448353902	0.00398406374504612
OG0000217	fitWhite	0.745255407890172	23	-3.05279924955261	0.549800796812761
OG0000218	fitOUM	0.78372041357596	30	-2.12012411213779	0.00398406374504612
OG0000219	fitOUMA	0.401633902686166	37	-1.23294389023569	0.00398406374504612
OG0000220	fitOU1	0.809352211510018	33	-0.643343448899164	0.00398406374504612
OG0000221	fitOUMV	0.936547406412282	28	-0.313111744930203	0.00398406374504612
OG0000222	fitOUM	0.741005119083213	29	-1.53536661708976	0.0119521912350857
OG0000224	fitOUM	0.365487985884439	34	-1.00645514251309	0.0438247011952443
OG0000226	fitOU1	0.728479311762559	36	0.954701782657083	0.00398406374504612
OG0000227	fitOU1	0.50109065295909	28	-4.12044993047095	0.0239043824701451
OG0000228	fitOUMV	0.728493507173622	38	-0.639970220025595	0.00398406374504612
OG0000229	fitOUMA	0.645301332255263	36	-3.14229778482608	0.0517928286852839
OG0000230	fitWhite	0.601088194932822	32	0.865154265142038	0.553784860557781
OG0000231	fitOUMV	0.995853995269888	18	-3.06960912606466	0.227091633466156
OG0000232	fitOUMV	0.989924712136125	27	-1.31282829580384	0.406374501992047
OG0000233	fitOU1	0.45840256641879	32	-1.42938570000469	0.0438247011952443
OG0000234	fitOUMV	0.907009619594262	38	-0.79958732576134	0.00796812749006592
OG0000235	fitOUM	0.46705834787945	28	-2.18218385587917	0.00796812749006592
OG0000236	fitWhite	0.527954054281432	36	0.695589761260953	0.533864541832682
OG0000237	fitOUMVA	1	18	-0.979561049940431	0.270916334661374
OG0000238	fitOU1	0.406652455864753	24	-1.43201343981062	0.0199203187251253
OG0000239	fitBMS	0.655936215505788	28	-1.78136934050435	0.00398406374504612
OG0000240	fitBMS	0.451692022686686	27	-0.682335635862189	0.00796812749006592
OG0000241	fitOUMVA	1	27	-1.94909789046709	0.0358565737052046
OG0000242	fitOUMVA	1	40	-1.28506236803482	0.0199203187251253
OG0000243	fitOU1	0.6276005288633	22	-1.41376375448518	0.0119521912350857
OG0000245	fitOUMA	0.604720035503903	37	-1.67137109142739	0.00398406374504612
OG0000246	fitBMS	0.74228429968259	39	-1.29282074906357	0.00398406374504612
OG0000247	fitWhite	0.66424518545143	26	-2.9257558896519	0.529880478087662
OG0000248	fitOU1	0.483317972585087	32	-1.02960244657168	0.0358565737052046
OG0000250	fitOU1	0.478875427855062	39	-0.539154220592045	0.0916334661354821
OG0000251	fitOUMVA	1	24	-2.21243444393065	0.0239043824701451
OG0000252	fitOUMV	0.39328918429859	30	-0.481300271151086	0.0199203187251253
OG0000253	fitWhite	0.492525755524912	30	-0.388467566307639	0.498007968127503
OG0000255	fitOU1	0.300910807978337	17	-2.24880403348552	0.0318725099601848
OG0000256	fitWhite	0.628553386129567	27	0.0952070364529762	0.501992031872523
OG0000257	fitOUMV	0.374267524532428	34	-1.23010658923976	0.00398406374504612
OG0000258	fitWhite	0.670204685423381	24	-0.0399169422382756	0.498007968127503
OG0000262	fitBMS	0.954363285884376	35	-0.104407056253986	0.00398406374504612
OG0000263	fitOU1	0.585414362260966	30	-0.500543290349549	0.0119521912350857
OG0000264	fitOUMV	0.6696237681845	33	0.0475992210021249	0.0119521912350857
OG0000265	fitOU1	0.646985425878937	22	-3.52135750216165	0.0199203187251253
OG0000266	fitBMS	0.452585065005977	19	-2.71246369910919	0.00796812749006592
OG0000267	fitOUM	0.469074262052289	38	-0.561505889768126	0.0557768924303037
OG0000272	fitBMS	0.910129548242054	32	0.413496652913981	0.00398406374504612
OG0000273	fitOUMA	0.670970889026229	26	-0.0994987365597809	0.00398406374504612
OG0000274	fitOUMV	0.389334478837437	32	-0.745146669052318	0.00398406374504612
OG0000275	fitOUMA	0.93719329617814	33	-0.574816114088301	0.00398406374504612
OG0000276	fitWhite	0.403980285482171	32	0.322122693727126	0.505976095617543
OG0000278	fitOUMA	0.504432582656737	38	-1.33357531117615	0.00398406374504612
OG0000279	fitWhite	0.411054960022698	28	-0.983139442791169	0.56573705179284
OG0000280	fitBMS	0.779992866887614	30	-0.258452365786501	0.00398406374504612
OG0000281	fitOUMV	0.332915794215353	39	-1.0516588612499	0.0119521912350857
OG0000282	fitOUM	0.542867992964131	32	2.07847870455792	0.00398406374504612
OG0000283	fitWhite	0.599413177060958	31	-1.1347295533234	0.505976095617543
OG0000284	fitOUMV	0.73952722731031	38	1.18705796279037	0.0717131474103829
OG0000286	fitOUMV	0.796760174170193	35	0.284412652908969	0.00796812749006592
OG0000287	fitWhite	0.748607839950134	36	-1.28761081823956	0.525896414342642
OG0000288	fitOU1	0.478402763418709	32	0.99201451230386	0.027888446215165
OG0000289	fitWhite	0.58413371540634	17	-0.471393214545396	0.553784860557781
OG0000291	fitOU1	0.592082060855882	36	-0.361594588535131	0.0517928286852839
OG0000292	fitOU1	0.635596482359418	31	-0.913623303362996	0.00398406374504612
OG0000293	fitOUMV	0.91575716836969	34	-1.97397029887865	0.00398406374504612
OG0000294	fitOUMVA	1	36	1.48792997669062	0.00398406374504612
OG0000296	fitBMS	0.374312217176049	23	-0.999083439235257	0.0119521912350857
OG0000297	fitBMS	0.930099635166987	15	1.33959239219368	0.027888446215165
OG0000300	fitOU1	0.482257416822156	27	-1.5434318551134	0.0239043824701451
OG0000301	fitBMS	0.525994988712368	28	-1.71045191452266	0.00398406374504612
OG0000302	fitOUMV	0.945833097797231	29	-0.456544250758803	0.0159362549801055
OG0000303	fitOUMVA	0.999999999883878	16	-0.483163117653476	0.318725099601612
OG0000305	fitOUMV	0.972456010003891	30	-1.58201194388637	0.908366533864544
OG0000306	fitWhite	0.748857775180035	33	-1.07113879559732	0.56573705179284
OG0000307	fitOUMV	0.468021955040006	35	0.23840193865542	0.00398406374504612
OG0000308	fitOU1	0.590213526428482	27	-2.53722350703171	0.00796812749006592
OG0000309	fitWhite	0.727485936243102	28	-3.00877001274749	0.505976095617543
OG0000310	fitWhite	0.571898960894474	37	-1.14308465066584	0.553784860557781
OG0000311	fitOUMA	0.61429530913305	39	-1.66813149826691	0.00398406374504612
OG0000312	fitWhite	0.731026455563645	22	-0.542913049313822	0.498007968127503
OG0000313	fitOU1	0.322810516728008	26	-1.82226053690267	0.0199203187251253
OG0000316	fitBMS	0.974296926014321	28	0.164077221636743	0.00398406374504612
OG0000317	fitOU1	0.52909975393032	32	-0.694600595949843	0.0358565737052046
OG0000318	fitBMS	0.744298045537012	31	-1.45468167031344	0.00398406374504612
OG0000319	fitWhite	0.520546367259536	18	-3.13748660803107	0.505976095617543
OG0000320	fitWhite	0.557394710210105	30	-0.284897399009369	0.517928286852602
OG0000321	fitOU1	0.311460357509954	17	0.701322394712943	0.0677290836653631
OG0000322	fitBMS	0.500611636704171	35	-0.436875421395099	0.00796812749006592
OG0000323	fitWhite	0.616224015644933	32	0.437710001730931	0.549800796812761
OG0000324	fitBMS	0.68199800238428	35	-0.957314931035852	0.00398406374504612
OG0000325	fitWhite	0.708427170977514	33	-5.48299887797071	0.505976095617543
OG0000326	fitWhite	0.481329970658585	34	-0.118002129853083	0.577689243027899
OG0000327	fitWhite	0.50703781424211	40	0.0153745119609667	0.517928286852602
OG0000328	fitOUMA	0.466277672304469	36	-1.23064629251791	0.0358565737052046
OG0000329	fitOUMVA	0.517412025164287	35	-1.16514446375161	0.0637450199203433
OG0000330	fitWhite	0.458597795498348	20	-2.21023304228244	0.537848605577701
OG0000332	fitOUMVA	0.999999999999996	23	-2.09463588474811	0.0597609561753235
OG0000333	fitOUM	0.700174000164769	34	-2.18980029358255	0.00796812749006592
OG0000334	fitWhite	0.744003282910488	26	-0.366067789451258	0.529880478087662
OG0000335	fitOU1	0.806326189030875	35	-3.41995410100577	0.00398406374504612
OG0000336	fitOUMV	0.453581052589025	29	-1.93606277124069	0.00398406374504612
OG0000337	fitOUM	0.391417247104889	20	-1.54604995188416	0.00796812749006592
OG0000339	fitOU1	0.412534164964042	23	-0.547418647752964	0.027888446215165
OG0000340	fitBMS	0.874496789904136	33	-0.800034859011941	0.00398406374504612
OG0000341	fitOU1	0.332110802399958	37	1.89362653731455	0.00398406374504612
OG0000342	fitWhite	0.384278388000946	23	1.94282014108919	0.56175298804782
OG0000343	fitOU1	0.564242413147569	34	-1.37663133700598	0.0199203187251253
OG0000344	fitOUMV	0.719764913696456	15	-1.94517636461006	0.370517928286869
OG0000346	fitOUM	0.534112646624734	33	0.355546800897367	0.00398406374504612
OG0000347	fitWhite	0.499803431731664	19	-1.01940809992305	0.553784860557781
OG0000348	fitWhite	0.540005706476474	22	-0.00252669377971449	0.56175298804782
OG0000349	fitOU1	0.77384339335437	30	0.692591606838033	0.0119521912350857
OG0000350	fitOUM	0.35248677060618	18	-1.2345367016678	0.0199203187251253
OG0000352	fitOU1	0.510677017334243	30	-1.72524457755521	0.0398406374502245
OG0000353	fitBMS	0.547473457118466	28	-1.09763188088281	0.00398406374504612
OG0000354	fitOUMV	0.986596557152835	30	-0.649229664461992	0.0199203187251253
OG0000355	fitWhite	0.761662596223192	20	-2.14530833713233	0.56972111553786
OG0000357	fitOUMV	0.457119524922171	40	0.984283148238643	0.00398406374504612
OG0000358	fitWhite	0.359273862292221	33	-0.315889649588711	0.517928286852602
OG0000359	fitWhite	0.827291364953375	15	-2.55878773136842	0.537848605577701
OG0000361	fitBMS	0.943537969779832	34	-0.362668627168663	0.00398406374504612
OG0000362	fitOU1	0.457105238329392	29	-1.88050005228609	0.0398406374502245
OG0000363	fitOU1	0.804081740319851	27	-2.6559194049382	0.00398406374504612
OG0000364	fitOUM	0.42009974735323	28	-2.63745759279173	0.027888446215165
OG0000365	fitBMS	0.365573226574616	33	-0.991849717456231	0.00398406374504612
OG0000366	fitOUMV	0.748720449163562	28	2.39006081780117	0.0318725099601848
OG0000367	fitOUM	0.831802838242144	27	0.115257391718486	0.00398406374504612
OG0000369	fitOU1	0.24230187698016	34	-2.17437602246451	0.0796812749004225
OG0000370	fitWhite	0.428166064299278	34	-1.01616244575855	0.545816733067741
OG0000372	fitWhite	0.440085817460523	36	-1.95599798403311	0.533864541832682
OG0000373	fitOUMV	0.547767911311877	25	-2.68364910571663	0.00398406374504612
OG0000374	fitOUMV	0.557957268111537	34	-1.63805427346312	0.0159362549801055
OG0000375	fitOUMV	0.88425135914642	38	-3.65784477007932	0.00796812749006592
OG0000376	fitOUM	0.614666046456926	25	-1.22864585399801	0.00796812749006592
OG0000377	fitWhite	0.818438630892589	15	-0.510521506834645	0.549800796812761
OG0000379	fitOUMV	0.996068023603931	17	-2.99676255406081	0.00398406374504612
OG0000380	fitOU1	0.730599342605998	27	-0.135731793796344	0.00398406374504612
OG0000381	fitOU1	0.479998826337637	39	-0.33987204405905	0.0478087649402641
OG0000382	fitWhite	0.598744851388988	29	0.564142364484218	0.597609561752999
OG0000383	fitOU1	0.306623770926971	19	-3.05843782650465	0.00398406374504612
OG0000384	fitOU1	0.837745804639539	32	1.02412907831772	0.00398406374504612
OG0000385	fitOU1	0.378681629519629	24	-1.86101673698112	0.00796812749006592
OG0000386	fitBMS	0.916667821462518	29	-0.313869311132973	0.00398406374504612
OG0000387	fitWhite	0.467021806422819	29	-0.637761147324259	0.585657370517939
OG0000388	fitWhite	0.727544431290371	24	-2.88736402427548	0.537848605577701
OG0000389	fitBMS	0.39620711828953	33	-1.0161162161158	0.00398406374504612
OG0000390	fitBMS	0.838056884366936	38	-0.56035865594074	0.00398406374504612
OG0000391	fitOUMA	0.525322913290055	34	-0.411962792943343	0.00398406374504612
OG0000393	fitOUMA	0.436555284841419	33	0.604448044363526	0.0438247011952443
OG0000394	fitWhite	0.825873537011215	15	-1.89785374665561	0.521912350597622
OG0000396	fitOU1	0.618502719462012	35	-6.06521912069179	0.0318725099601848
OG0000398	fitOU1	0.679723682729211	33	-0.340659450231541	0.0159362549801055
OG0000399	fitWhite	0.640918805119724	35	0.524867274620373	0.577689243027899
OG0000401	fitOUMV	0.363963200483967	36	-0.60232225672562	0.00398406374504612
