OG	Model	mean_expr	species_nr	sigma2	alpha	ovuliparity.sigma2	oviparity.sigma2	hemotrophic_viviparous.sigma2	ovuliparity.alpha	oviparity.alpha	hemotrophic_viviparous.alpha	ovuliparity.theta	oviparity.theta	hemotrophic_viviparous.theta	ovuliparity.theta.se	oviparity.theta.se	hemotrophic_viviparous.theta.se	theta	theta.anc	theta.se	theta.anc.se
OG0002976	OU1	3.82051689721421	39	0.011152189873698	0.00197540956661183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.31730870073721	NA	0.471972616511218	NA
OG0002977	OUMVA	4.76416770376396	40	NA	NA	0.00599761770898929	0.000389330160172718	2.75500815526576e-09	0.000935964355352634	0.00736499437060714	0.0107646832080032	5.08844188695652	5.39028940057955	3.67472832762119	0.62005495948633	0.242445486757415	0.72530714653874	NA	NA	NA	NA
OG0002979	BM1	4.0755846255716	33	0.00945048487073175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.59221814508087e-07	4.35948785660255	8.43756242172154e-08	1.02397597894192
OG0002986	OU1	4.6274806457015	42	0.00835438855398218	0.000947368593866173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7516168476307	NA	0.668213937324726	NA
OG0002988	OU1	4.7996084883883	38	0.0421880329703792	0.00563433835281959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.28249132801514	NA	0.409488869709223	NA
OG0002991	OU1	3.96474201537715	37	0.0262602964228589	0.00528438125684251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.02701823440251	NA	0.348888734405312	NA
OG0002994	OUMV	5.23559169373709	40	NA	0.0203143483700478	0.0203143483700478	0.01313323248652	0.144499172963613	NA	NA	NA	6.22479408079689	4.80078371358968	3.39358997826151	0.376635969498601	0.342764431239479	3.60065779578875	NA	NA	NA	NA
OG0002995	OU1	3.70535008517725	37	0.0187793361998864	0.00568676794864654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.8280873597064	NA	0.283582013898466	NA
OG0002996	OU1	4.76305201668609	38	0.013884724263183	0.00278804015292297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.86921627113101	NA	0.40320949804974	NA
OG0002997	OU1	2.86032247121204	42	0.0167359737601279	0.00348321292258045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9247909735104	NA	0.345613527892866	NA
